MotorEnergy,Engine,Country,Year,NumCars
Petroleum products,2 000 cm³ or over,Moldova,2018,31498
Petroleum products,2 000 cm³ or over,Moldova,2019,31510
Petroleum products,2 000 cm³ or over,Moldova,2020,31657
Petroleum products,2 000 cm³ or over,Moldova,2021,32167
Petroleum products,2 000 cm³ or over,Moldova,2022,32219
Petroleum products,2 000 cm³ or over,Moldova,2023,32798
Petroleum products,2 000 cm³ or over,Montenegro,2016,1881
Petroleum products,2 000 cm³ or over,Montenegro,2017,1773
Petroleum products,2 000 cm³ or over,Montenegro,2018,1813
Petroleum products,2 000 cm³ or over,Montenegro,2019,1973
Petroleum products,2 000 cm³ or over,Montenegro,2020,1553
Petroleum products,2 000 cm³ or over,Malta,1999,3573
Petroleum products,2 000 cm³ or over,Malta,2000,2154
Petroleum products,2 000 cm³ or over,Malta,2002,2100
Petroleum products,2 000 cm³ or over,Malta,2005,2471
Petroleum products,2 000 cm³ or over,Malta,2006,2559
Petroleum products,2 000 cm³ or over,Malta,2007,2643
Petroleum products,2 000 cm³ or over,Malta,2008,2770
Petroleum products,2 000 cm³ or over,Malta,2009,2777
Petroleum products,2 000 cm³ or over,Malta,2010,2956
Petroleum products,2 000 cm³ or over,Malta,2011,3050
Petroleum products,2 000 cm³ or over,Malta,2012,3092
Petroleum products,2 000 cm³ or over,Malta,2013,3298
Petroleum products,2 000 cm³ or over,Malta,2014,3471
Petroleum products,2 000 cm³ or over,Malta,2015,3651
Petroleum products,2 000 cm³ or over,Malta,2016,3979
Petroleum products,2 000 cm³ or over,Malta,2017,4268
Petroleum products,2 000 cm³ or over,Malta,2018,4528
Petroleum products,2 000 cm³ or over,Malta,2019,4854
Petroleum products,2 000 cm³ or over,Malta,2020,5181
Petroleum products,2 000 cm³ or over,Malta,2021,5706
Petroleum products,2 000 cm³ or over,Malta,2022,6334
Petroleum products,2 000 cm³ or over,Malta,2023,6867
Petroleum products,2 000 cm³ or over,Netherlands,2004,978000
Petroleum products,2 000 cm³ or over,Netherlands,2005,980000
Petroleum products,2 000 cm³ or over,Netherlands,2006,976000
Petroleum products,2 000 cm³ or over,Netherlands,2007,973000
Petroleum products,2 000 cm³ or over,Netherlands,2008,969000
Petroleum products,2 000 cm³ or over,Netherlands,2009,960000
Petroleum products,2 000 cm³ or over,Netherlands,2010,935000
Petroleum products,2 000 cm³ or over,Netherlands,2011,894000
Petroleum products,2 000 cm³ or over,Netherlands,2012,834000
Petroleum products,2 000 cm³ or over,Netherlands,2015,409826
Petroleum products,2 000 cm³ or over,Netherlands,2016,406637
Petroleum products,2 000 cm³ or over,Netherlands,2017,405157
Petroleum products,2 000 cm³ or over,Netherlands,2018,393772
Petroleum products,2 000 cm³ or over,Netherlands,2019,398359
Petroleum products,2 000 cm³ or over,Netherlands,2020,410075
Petroleum products,2 000 cm³ or over,Netherlands,2021,424773
Petroleum products,2 000 cm³ or over,Netherlands,2022,433510
Petroleum products,2 000 cm³ or over,Netherlands,2023,448985
Petroleum products,2 000 cm³ or over,Norway,2016,159106
Petroleum products,2 000 cm³ or over,Norway,2017,159839
Petroleum products,2 000 cm³ or over,Norway,2018,159624
Petroleum products,2 000 cm³ or over,Norway,2019,167443
Petroleum products,2 000 cm³ or over,Norway,2020,187754
Petroleum products,2 000 cm³ or over,Norway,2021,192187
Petroleum products,2 000 cm³ or over,Norway,2022,189489
Petroleum products,2 000 cm³ or over,Norway,2023,184255
Petroleum products,2 000 cm³ or over,Poland,2003,245000
Petroleum products,2 000 cm³ or over,Poland,2004,232000
Petroleum products,2 000 cm³ or over,Poland,2005,244000
Petroleum products,2 000 cm³ or over,Poland,2006,271000
Petroleum products,2 000 cm³ or over,Poland,2007,301000
Petroleum products,2 000 cm³ or over,Poland,2008,347000
Petroleum products,2 000 cm³ or over,Poland,2009,348000
Petroleum products,2 000 cm³ or over,Poland,2010,352000
Petroleum products,2 000 cm³ or over,Poland,2011,361000
Petroleum products,2 000 cm³ or over,Poland,2012,363000
Petroleum products,2 000 cm³ or over,Poland,2013,367118
Petroleum products,2 000 cm³ or over,Poland,2014,383567
Petroleum products,2 000 cm³ or over,Portugal,2010,42000
Petroleum products,2 000 cm³ or over,Portugal,2011,41000
Petroleum products,2 000 cm³ or over,Portugal,2012,32000
Petroleum products,2 000 cm³ or over,Portugal,2013,35147
Petroleum products,2 000 cm³ or over,Portugal,2014,40234
Petroleum products,2 000 cm³ or over,Portugal,2015,39279
Petroleum products,2 000 cm³ or over,Portugal,2016,39447
Petroleum products,2 000 cm³ or over,Portugal,2017,42051
Petroleum products,2 000 cm³ or over,Portugal,2018,44446
Petroleum products,2 000 cm³ or over,Portugal,2019,45738
Petroleum products,2 000 cm³ or over,Portugal,2020,49439
Petroleum products,2 000 cm³ or over,Portugal,2021,52159
Petroleum products,2 000 cm³ or over,Portugal,2022,56042
Petroleum products,2 000 cm³ or over,Portugal,2023,58300
Petroleum products,2 000 cm³ or over,Romania,2008,53000
Petroleum products,2 000 cm³ or over,Romania,2009,55000
Petroleum products,2 000 cm³ or over,Romania,2010,56000
Petroleum products,2 000 cm³ or over,Romania,2011,56000
Petroleum products,2 000 cm³ or over,Romania,2012,55000
Petroleum products,2 000 cm³ or over,Romania,2013,56617
Petroleum products,2 000 cm³ or over,Romania,2014,56968
Petroleum products,2 000 cm³ or over,Romania,2015,57416
Petroleum products,2 000 cm³ or over,Romania,2016,58758
Petroleum products,2 000 cm³ or over,Romania,2017,64118
Petroleum products,2 000 cm³ or over,Romania,2018,72043
Petroleum products,2 000 cm³ or over,Romania,2019,79374
Petroleum products,2 000 cm³ or over,Romania,2020,86949
Petroleum products,2 000 cm³ or over,Romania,2021,96921
Petroleum products,2 000 cm³ or over,Romania,2022,108357
Petroleum products,2 000 cm³ or over,Romania,2023,120886
Petroleum products,2 000 cm³ or over,Serbia,2019,8553
Petroleum products,2 000 cm³ or over,Serbia,2020,8647
Petroleum products,2 000 cm³ or over,Serbia,2021,9416
Petroleum products,2 000 cm³ or over,Serbia,2022,11266
Petroleum products,2 000 cm³ or over,Serbia,2023,12460
Petroleum products,2 000 cm³ or over,Sweden,2009,367085
Petroleum products,2 000 cm³ or over,Sweden,2010,369158
Petroleum products,2 000 cm³ or over,Sweden,2011,370353
Petroleum products,2 000 cm³ or over,Sweden,2012,371528
Petroleum products,2 000 cm³ or over,Sweden,2013,371170
Petroleum products,2 000 cm³ or over,Sweden,2014,368669
Petroleum products,2 000 cm³ or over,Sweden,2015,363717
Petroleum products,2 000 cm³ or over,Sweden,2016,357495
Petroleum products,2 000 cm³ or over,Sweden,2017,349320
Petroleum products,2 000 cm³ or over,Sweden,2018,339796
Petroleum products,2 000 cm³ or over,Sweden,2019,333982
Petroleum products,2 000 cm³ or over,Sweden,2020,333285
Petroleum products,2 000 cm³ or over,Sweden,2021,328121
Petroleum products,2 000 cm³ or over,Sweden,2022,320828
Petroleum products,2 000 cm³ or over,Sweden,2023,313626
Petroleum products,2 000 cm³ or over,Slovenia,1992,4000
Petroleum products,2 000 cm³ or over,Slovenia,1993,6000
Petroleum products,2 000 cm³ or over,Slovenia,1994,8000
Petroleum products,2 000 cm³ or over,Slovenia,1995,10000
Petroleum products,2 000 cm³ or over,Slovenia,1996,13000
Petroleum products,2 000 cm³ or over,Slovenia,1997,14000
Petroleum products,2 000 cm³ or over,Slovenia,1998,15000
Petroleum products,2 000 cm³ or over,Slovenia,1999,17000
Petroleum products,2 000 cm³ or over,Slovenia,2000,18000
Petroleum products,2 000 cm³ or over,Slovenia,2001,20000
Petroleum products,2 000 cm³ or over,Slovenia,2002,19300
Petroleum products,2 000 cm³ or over,Slovenia,2003,19000
Petroleum products,2 000 cm³ or over,Slovenia,2005,19000
Petroleum products,2 000 cm³ or over,Slovenia,2006,19000
Petroleum products,2 000 cm³ or over,Slovenia,2007,19000
Petroleum products,2 000 cm³ or over,Slovenia,2008,19720
Petroleum products,2 000 cm³ or over,Slovenia,2009,19558
Petroleum products,2 000 cm³ or over,Slovenia,2010,18860
Petroleum products,2 000 cm³ or over,Slovenia,2011,17980
Petroleum products,2 000 cm³ or over,Slovenia,2012,16770
Petroleum products,2 000 cm³ or over,Slovenia,2013,15237
Petroleum products,2 000 cm³ or over,Slovenia,2014,12969
Petroleum products,2 000 cm³ or over,Slovenia,2015,12095
Petroleum products,2 000 cm³ or over,Slovenia,2016,11434
Petroleum products,2 000 cm³ or over,Slovenia,2017,10885
Petroleum products,2 000 cm³ or over,Slovenia,2018,10392
Petroleum products,2 000 cm³ or over,Slovenia,2019,10047
Petroleum products,2 000 cm³ or over,Slovenia,2020,9725
Petroleum products,2 000 cm³ or over,Slovenia,2021,10430
Petroleum products,2 000 cm³ or over,Slovenia,2022,11064
Petroleum products,2 000 cm³ or over,Slovenia,2023,18747
Petroleum products,2 000 cm³ or over,Türkiye,2011,55000
Petroleum products,2 000 cm³ or over,Türkiye,2012,54330
Petroleum products,2 000 cm³ or over,Türkiye,2013,53188
Petroleum products,2 000 cm³ or over,Türkiye,2014,50538
Petroleum products,2 000 cm³ or over,Türkiye,2015,50356
Petroleum products,2 000 cm³ or over,Türkiye,2016,49005
Petroleum products,2 000 cm³ or over,Türkiye,2017,48067
Petroleum products,2 000 cm³ or over,Türkiye,2018,47310
Petroleum products,2 000 cm³ or over,Türkiye,2019,141483
Petroleum products,2 000 cm³ or over,Türkiye,2020,47173
Petroleum products,2 000 cm³ or over,Türkiye,2021,183445
Petroleum products,2 000 cm³ or over,Türkiye,2022,182817
Petroleum products,2 000 cm³ or over,Türkiye,2023,183270
Petroleum products,2 000 cm³ or over,United Kingdom,1996,1458000
Petroleum products,2 000 cm³ or over,United Kingdom,1997,1542000
Petroleum products,2 000 cm³ or over,United Kingdom,1998,1629000
Petroleum products,2 000 cm³ or over,United Kingdom,1999,1740000
Petroleum products,2 000 cm³ or over,United Kingdom,2000,2392000
Petroleum products,2 000 cm³ or over,United Kingdom,2001,1911000
Petroleum products,2 000 cm³ or over,United Kingdom,2002,2052000
Petroleum products,2 000 cm³ or over,United Kingdom,2003,2128000
Petroleum products,2 000 cm³ or over,United Kingdom,2004,2212206
Petroleum products,2 000 cm³ or over,United Kingdom,2005,2174189
Petroleum products,2 000 cm³ or over,United Kingdom,2008,2167000
Petroleum products,2 000 cm³ or over,United Kingdom,2009,1978228
Petroleum products,2 000 cm³ or over,United Kingdom,2010,1874000
Petroleum products,2 000 cm³ or over,United Kingdom,2011,1746000
Petroleum products,2 000 cm³ or over,United Kingdom,2012,1633000
Petroleum products,2 000 cm³ or over,United Kingdom,2015,1431421
Petroleum products,2 000 cm³ or over,United Kingdom,2016,1384491
Petroleum products,2 000 cm³ or over,United Kingdom,2017,1346473
Petroleum products,2 000 cm³ or over,United Kingdom,2018,1326260
Petroleum products,2 000 cm³ or over,United Kingdom,2021,1326519
Petroleum products,2 000 cm³ or over,United Kingdom,2022,1338157
Petroleum products,2 000 cm³ or over,United Kingdom,2023,1363797
Petroleum products,2 000 cm³ or over,Kosovo*,2017,3627
Petroleum products,2 000 cm³ or over,Kosovo*,2018,4292
Petroleum products,2 000 cm³ or over,Kosovo*,2019,4709
Petroleum products,2 000 cm³ or over,Kosovo*,2021,4365
Petroleum products,Less than 1 400 cm³,Albania,2021,62983
Petroleum products,Less than 1 400 cm³,Albania,2022,65030
Petroleum products,Less than 1 400 cm³,Albania,2023,67816
Petroleum products,Less than 1 400 cm³,Austria,1999,1097000
Petroleum products,Less than 1 400 cm³,Austria,2000,1092000
Petroleum products,Less than 1 400 cm³,Austria,2001,1090000
Petroleum products,Less than 1 400 cm³,Austria,2002,975000
Petroleum products,Less than 1 400 cm³,Austria,2003,962000
Petroleum products,Less than 1 400 cm³,Austria,2004,952000
Petroleum products,Less than 1 400 cm³,Austria,2005,954000
Petroleum products,Less than 1 400 cm³,Austria,2006,965000
Petroleum products,Less than 1 400 cm³,Austria,2007,983000
Petroleum products,Less than 1 400 cm³,Austria,2008,1016000
Petroleum products,Less than 1 400 cm³,Austria,2009,1060000
Petroleum products,Less than 1 400 cm³,Austria,2010,1102000
Petroleum products,Less than 1 400 cm³,Austria,2011,1146000
Petroleum products,Less than 1 400 cm³,Austria,2012,1184000
Petroleum products,Less than 1 400 cm³,Austria,2013,1219825
Petroleum products,Less than 1 400 cm³,Austria,2014,1253620
Petroleum products,Less than 1 400 cm³,Austria,2015,1285851
Petroleum products,Less than 1 400 cm³,Austria,2016,1321068
Petroleum products,Less than 1 400 cm³,Austria,2017,1373315
Petroleum products,Less than 1 400 cm³,Austria,2018,1431363
Petroleum products,Less than 1 400 cm³,Austria,2019,1470314
Petroleum products,Less than 1 400 cm³,Austria,2020,1496959
Petroleum products,Less than 1 400 cm³,Austria,2021,1519903
Petroleum products,Less than 1 400 cm³,Austria,2022,1533177
Petroleum products,Less than 1 400 cm³,Austria,2023,1546775
Petroleum products,Less than 1 400 cm³,Bosnia and Herzegovina,2013,159345
Petroleum products,Less than 1 400 cm³,Bosnia and Herzegovina,2014,151749
Petroleum products,Less than 1 400 cm³,Bosnia and Herzegovina,2015,151122
Petroleum products,Less than 1 400 cm³,Bosnia and Herzegovina,2016,149118
Petroleum products,Less than 1 400 cm³,Bosnia and Herzegovina,2017,143856
Petroleum products,Less than 1 400 cm³,Bosnia and Herzegovina,2018,143711
Petroleum products,Less than 1 400 cm³,Bosnia and Herzegovina,2019,140199
Petroleum products,Less than 1 400 cm³,Bosnia and Herzegovina,2020,134657
Petroleum products,Less than 1 400 cm³,Bosnia and Herzegovina,2021,136411
Petroleum products,Less than 1 400 cm³,Bosnia and Herzegovina,2022,135773
Petroleum products,Less than 1 400 cm³,Bosnia and Herzegovina,2023,136515
Petroleum products,Less than 1 400 cm³,Belgium,2005,1318000
Petroleum products,Less than 1 400 cm³,Belgium,2006,1302000
Petroleum products,Less than 1 400 cm³,Belgium,2007,1286000
Petroleum products,Less than 1 400 cm³,Belgium,2008,1266000
Petroleum products,Less than 1 400 cm³,Belgium,2009,1248000
Petroleum products,Less than 1 400 cm³,Belgium,2010,1236000
Petroleum products,Less than 1 400 cm³,Belgium,2011,773000
Petroleum products,Less than 1 400 cm³,Belgium,2012,1251000
Petroleum products,Less than 1 400 cm³,Belgium,2013,1282654
Petroleum products,Less than 1 400 cm³,Belgium,2014,1336112
Petroleum products,Less than 1 400 cm³,Belgium,2015,1404053
Petroleum products,Less than 1 400 cm³,Belgium,2016,1503400
Petroleum products,Less than 1 400 cm³,Belgium,2017,1623438
Petroleum products,Less than 1 400 cm³,Belgium,2018,1772421
Petroleum products,Less than 1 400 cm³,Belgium,2019,1902635
Petroleum products,Less than 1 400 cm³,Belgium,2020,1993507
Petroleum products,Less than 1 400 cm³,Belgium,2021,2086371
Petroleum products,Less than 1 400 cm³,Belgium,2022,2174716
Petroleum products,Less than 1 400 cm³,Belgium,2023,2276124
Petroleum products,Less than 1 400 cm³,Switzerland,1998,753000
Petroleum products,Less than 1 400 cm³,Switzerland,1999,766000
Petroleum products,Less than 1 400 cm³,Switzerland,2000,779000
Petroleum products,Less than 1 400 cm³,Switzerland,2001,790000
Petroleum products,Less than 1 400 cm³,Switzerland,2002,794000
Petroleum products,Less than 1 400 cm³,Switzerland,2003,798000
Petroleum products,Less than 1 400 cm³,Switzerland,2004,802000
Petroleum products,Less than 1 400 cm³,Switzerland,2005,805000
Petroleum products,Less than 1 400 cm³,Switzerland,2006,807000
Petroleum products,Less than 1 400 cm³,Switzerland,2007,816000
Petroleum products,Less than 1 400 cm³,Switzerland,2008,834000
Petroleum products,Less than 1 400 cm³,Switzerland,2009,851000
Petroleum products,Less than 1 400 cm³,Switzerland,2010,885000
Petroleum products,Less than 1 400 cm³,Switzerland,2011,929000
Petroleum products,Less than 1 400 cm³,Switzerland,2012,973000
Petroleum products,Less than 1 400 cm³,Switzerland,2013,1018474
Petroleum products,Less than 1 400 cm³,Switzerland,2014,1056343
Petroleum products,Less than 1 400 cm³,Switzerland,2015,1099624
Petroleum products,Less than 1 400 cm³,Switzerland,2016,1142808
Petroleum products,Less than 1 400 cm³,Switzerland,2017,1188867
Petroleum products,Less than 1 400 cm³,Switzerland,2018,1227837
Petroleum products,Less than 1 400 cm³,Switzerland,2019,1251729
Petroleum products,Less than 1 400 cm³,Switzerland,2020,1270337
Petroleum products,Less than 1 400 cm³,Switzerland,2021,1288015
Petroleum products,Less than 1 400 cm³,Switzerland,2022,1294851
Petroleum products,Less than 1 400 cm³,Switzerland,2023,1297558
Petroleum products,Less than 1 400 cm³,Cyprus,2005,125000
Petroleum products,Less than 1 400 cm³,Cyprus,2006,133000
Petroleum products,Less than 1 400 cm³,Cyprus,2007,150000
Petroleum products,Less than 1 400 cm³,Cyprus,2008,157000
Petroleum products,Less than 1 400 cm³,Cyprus,2009,160000
Petroleum products,Less than 1 400 cm³,Cyprus,2010,161000
Petroleum products,Less than 1 400 cm³,Cyprus,2011,163000
Petroleum products,Less than 1 400 cm³,Cyprus,2012,167000
Petroleum products,Less than 1 400 cm³,Cyprus,2013,169108
Petroleum products,Less than 1 400 cm³,Cyprus,2014,172094
Petroleum products,Less than 1 400 cm³,Cyprus,2015,177046
Petroleum products,Less than 1 400 cm³,Cyprus,2016,187076
Petroleum products,Less than 1 400 cm³,Cyprus,2017,195067
Petroleum products,Less than 1 400 cm³,Cyprus,2018,204697
Petroleum products,Less than 1 400 cm³,Cyprus,2019,212372
Petroleum products,Less than 1 400 cm³,Cyprus,2020,213401
